id,program_name,program_url,source_file,university_name,qs_2026_rank,subject_category
2ce07fc4-0a66-4835-8fbd-44d461046ced,牛津大学比较社会政策理学硕士,https://www.ox.ac.uk/admissions/graduate/courses/msc-comparative-social-policy,社会学与社工.json,牛津大学,4,社会学与社工
9cbfb9b8-6681-4d98-8f14-61d748ed6e0f,牛津大学比较社会政策哲学硕士,https://www.ox.ac.uk/admissions/graduate/courses/mphil-comparative-social-policy,社会学与社工.json,牛津大学,4,社会学与社工
6495b279-e4be-45bc-a1cc-1bb9e1b4a298,牛津大学社会学与人口学哲学硕士,https://www.ox.ac.uk/admissions/graduate/courses/mphil-sociology-demography,社会学与社工.json,牛津大学,4,社会学与社工
3e81a5b5-d04a-4d78-b762-068af16f7181,牛津大学发展研究哲学硕士,https://www.ox.ac.uk/admissions/graduate/courses/mphil-development-studies,社会学与社工.json,牛津大学,4,社会学与社工
6268d09e-5761-49a5-87f2-1debafd24c6d,牛津大学社会学理学硕士,https://www.ox.ac.uk/admissions/graduate/courses/msc-sociology,社会学与社工.json,牛津大学,4,社会学与社工
e2717dc0-8af3-4ee4-ac2c-6c1127066fcc,牛津大学互联网社会科学理学硕士,https://www.ox.ac.uk/admissions/graduate/courses/msc-social-science-internet,社会学与社工.json,牛津大学,4,社会学与社工
efb771de-565c-4596-add2-66f61eb9029f,牛津大学社会人类学理学硕士,https://www.ox.ac.uk/admissions/graduate/courses/msc-social-anthropology,社会学与社工.json,牛津大学,4,社会学与社工
8b536796-94d7-48c6-9008-95940c90fd40,牛津大学女性、性别与性研究研究硕士,https://www.ox.ac.uk/admissions/graduate/courses/mst-womens-gender-sexuality-studies,社会学与社工.json,牛津大学,4,社会学与社工
7411bb2d-d167-4b02-ad02-44ea9fe6d439,牛津大学犯罪学与刑事司法理学硕士,https://www.ox.ac.uk/admissions/graduate/courses/msc-criminology-and-criminal-justice,社会学与社工.json,牛津大学,4,社会学与社工
957c3ba7-9c41-4219-b466-ede935698a05,牛津大学基于证据的社会干预与政策评估哲学硕士,https://www.ox.ac.uk/admissions/graduate/courses/mphil-evidence-based-social-intervention-and-policy-evaluation,社会学与社工.json,牛津大学,4,社会学与社工
1df622ee-8c12-4fe2-b8f6-4493875c585e,剑桥大学社会学（媒体与文化社会学）哲学硕士,https://www.postgraduate.study.cam.ac.uk/courses/directory/aasompsmc,社会学与社工.json,剑桥大学,6,社会学与社工
b96ec6b9-65a6-4e65-9a8f-f7bdcf8e1760,剑桥大学社会学（政治与经济社会学）哲学硕士,https://www.postgraduate.study.cam.ac.uk/courses/directory/aasomppes,社会学与社工.json,剑桥大学,6,社会学与社工
b7519819-e25c-415c-9e7c-75c243893f2b,剑桥大学犯罪学哲学硕士,https://www.postgraduate.study.cam.ac.uk/courses/directory/lwcrmpmcr,社会学与社工.json,剑桥大学,6,社会学与社工
cff5cbde-045a-466b-864a-614d63c416a0,剑桥大学社会人类学研究哲学硕士,https://www.postgraduate.study.cam.ac.uk/courses/directory/aasampsar,社会学与社工.json,剑桥大学,6,社会学与社工
1bad5664-2c9d-4bbc-bc05-aad6578b4548,剑桥大学社会人类学哲学硕士,https://www.postgraduate.study.cam.ac.uk/courses/directory/aasampsap,社会学与社工.json,剑桥大学,6,社会学与社工
4afe5b1e-0074-4f93-bbbc-2090f8ce6299,剑桥大学社会学（边缘化与排斥社会学）哲学硕士,https://www.postgraduate.study.cam.ac.uk/courses/directory/aasompsgt,社会学与社工.json,剑桥大学,6,社会学与社工
e14a68b3-9103-4274-844d-50500c700060,新加坡国立大学社会工作硕士,https://fass.nus.edu.sg/swk/master-of-social-work-coursework/,社会学与社工.json,新加坡国立大学,8,社会学与社工
fea91e42-8fbf-482f-942c-ef592fcfa902,伦敦大学学院社会学与社会不平等理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-and-social-inequalities-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
3f03bcd3-66eb-455f-ba71-1ab311dd15a0,伦敦大学学院社会学与数据科学理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-and-data-science-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
cbd017d7-db81-41ad-bc1c-4093d90b23b5,伦敦大学学院社会政策（证据综合）理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-policy-evidence-synthesis-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
b192a466-9f93-4625-a393-2d67f7fc77e0,伦敦大学学院社会政策（研究方法）理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-policy-research-methods-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
900ed5a1-ae3a-49fc-bf6e-796b6716917a,伦敦大学学院儿童社会学与儿童权利文学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-childhood-and-childrens-rights-ma,社会学与社工.json,伦敦大学学院,9,社会学与社工
5d620fcf-fa05-44d9-a0d8-3f47b104c2c8,伦敦大学学院环境、政治与社会理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/environment-politics-and-society-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
fc2bee35-953a-4243-8763-d0b08d9425c4,伦敦大学学院社会发展实践理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-development-practice-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
55f1dc64-2c2b-4e86-adb0-75969383ed53,伦敦大学学院数字人类学理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/digital-anthropology-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
9be327ef-37a3-44d8-895b-fa65f727e2e6,伦敦大学学院社会研究方法与数据科学理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-research-methods-data-science-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
e5eaeb2c-8c2c-4654-aa5c-475041f39f36,伦敦大学学院社会与文化人类学理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-and-cultural-anthropology-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
1fd99601-c79f-4eaf-8ae2-64c920486e69,伦敦大学学院社会学理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
55bf4fc6-fc6c-4dcf-b975-11d5834f5402,伦敦大学学院人类学与专业实践理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/anthropology-and-professional-practice-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
518cc7d1-3d59-445b-948d-eec1c0c58cdd,伦敦大学学院犯罪科学与网络犯罪理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/crime-science-cybercrime-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
3dcfa34c-752d-45d5-8a0e-c009de050319,伦敦大学学院犯罪科学与数据科学理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/crime-science-data-science-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
4336404d-02bf-4778-92af-55d3b9c1183a,伦敦大学学院种族、民族与后殖民研究文学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/race-ethnicity-and-postcolonial-studies-ma,社会学与社工.json,伦敦大学学院,9,社会学与社工
f6455936-e0d4-4a53-873e-588864d56713,伦敦大学学院政治、暴力与犯罪理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/politics-violence-and-crime-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
e0e80598-5ef4-426d-b854-115210f12916,伦敦大学学院犯罪科学理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/crime-science-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
92eb8fc3-5e1f-4f22-a636-0e2af92bf209,伦敦大学学院打击极端主义犯罪与恐怖主义理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/countering-extremist-crime-and-terrorism-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
886544e7-cded-4666-956c-e0478c226fd9,伦敦大学学院犯罪学与严重有组织犯罪理学硕士,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/crime-science-serious-organised-crime-msc,社会学与社工.json,伦敦大学学院,9,社会学与社工
af5afcfa-887f-474b-9a60-d131b39e04c6,香港大学人口与政策分析社会科学硕士,https://portal.hku.hk/tpg-admissions/programme-details?programme=master-of-social-sciences-in-the-field-of-population-and-policy-analysis-socsc,社会学与社工.json,香港大学,11,社会学与社工
ed8038e2-edee-4d6e-944f-2e11f1bac652,香港大学社会工作学硕士,https://portal.hku.hk/tpg-admissions/programme-details?programme=master-of-social-work-socsc,社会学与社工.json,香港大学,11,社会学与社工
5cc5eb7f-2a32-4a3a-a99c-803f18bc3720,香港大学犯罪学社会科学硕士,https://portal.hku.hk/tpg-admissions/programme-details?programme=master-of-social-sciences-in-the-field-of-criminology-socsc,社会学与社工.json,香港大学,11,社会学与社工
ebb14359-d19b-4a72-b506-05c05c2c1415,香港大学社会学社会科学硕士,https://portal.hku.hk/tpg-admissions/programme-details?programme=master-of-social-sciences-in-the-field-of-sociology-socsc,社会学与社工.json,香港大学,11,社会学与社工
80bc23a9-76cb-4c4f-b105-483d2ed4934f,香港大学老年学社会科学硕士,https://portal.hku.hk/tpg-admissions/programme-details?programme=master-of-social-sciences-in-the-field-of-gerontology-socsc,社会学与社工.json,香港大学,11,社会学与社工
d52be19f-04d2-48b1-a33c-28e5a87cd85c,香港大学非盈利管理社会科学硕士,https://portal.hku.hk/tpg-admissions/programme-details?programme=master-of-social-sciences-in-the-field-of-nonprofit-management-socsc,社会学与社工.json,香港大学,11,社会学与社工
85176487-5860-4bd4-aff8-c0d318e1b511,南洋理工大学应用老年学理学硕士,https://www.ntu.edu.sg/education/graduate-programme/master-of-science-in-applied-gerontology,社会学与社工.json,南洋理工大学,12,社会学与社工
d0c68a7c-aa8e-4b85-8669-38b9e9887dca,芝加哥大学社会领导力和非营利组织管理硕士课程,https://crownschool.uchicago.edu/academic-programs/masters-social-sector-leadership,社会学与社工.json,芝加哥大学,13,社会学与社工
97b7f46d-f62a-498a-958b-dd7ac8d76875,芝加哥大学社会工作硕士,https://crownschool.uchicago.edu/academic-programs/masters-social-work,社会学与社工.json,芝加哥大学,13,社会学与社工
fe743746-3bef-4949-b093-0aab85714874,宾夕法尼亚大学犯罪学硕士,https://crim.sas.upenn.edu/graduate/master-science-criminology,社会学与社工.json,宾夕法尼亚大学,15,社会学与社工
ac79ae00-c0e5-475e-8940-c41bbb33caac,宾夕法尼亚大学非营利组织领导理学硕士,https://www.sp2.upenn.edu/academics/ms-in-nonprofit-leadership/,社会学与社工.json,宾夕法尼亚大学,15,社会学与社工
1de62612-7018-43ff-b8dd-9b580c2d4b92,宾夕法尼亚大学社会工作硕士,https://www.sp2.upenn.edu/academics/master-of-social-work/,社会学与社工.json,宾夕法尼亚大学,15,社会学与社工
eb1371e9-64e2-47fe-b745-8c32db679708,康奈尔大学工业和劳动关系硕士,https://www.ilr.cornell.edu/programs/graduate-degree-programs/master-industrial-and-labor-relations-milr,社会学与社工.json,康奈尔大学,16,社会学与社工
1bfb9ec7-ad3f-4d63-9f1c-62abc60f2aa8,墨尔本大学犯罪学硕士,https://study.unimelb.edu.au/find/courses/graduate/master-of-criminology/,社会学与社工.json,墨尔本大学,19,社会学与社工
c24ddad6-73ca-4c30-a50c-4b8c6b581d4d,墨尔本大学社会政策学硕士,https://study.unimelb.edu.au/find/courses/graduate/master-of-social-policy/,社会学与社工.json,墨尔本大学,19,社会学与社工
6e02be1b-72d1-4db5-a08a-a8c233a0e7b9,墨尔本大学社会工作硕士,https://study.unimelb.edu.au/find/courses/graduate/master-of-social-work/,社会学与社工.json,墨尔本大学,19,社会学与社工
56a7c2d5-456c-4f9b-9943-49c6e93125a0,悉尼大学社会工作硕士（资格）,https://www.sydney.edu.au/courses/courses/pc/master-of-social-work-qualifying.html,社会学与社工.json,悉尼大学,25,社会学与社工
d166316a-f065-4059-b2c2-251b05695b60,悉尼大学社会正义硕士（人权）,https://www.sydney.edu.au/courses/courses/pc/master-of-social-justice-human-rights.html,社会学与社工.json,悉尼大学,25,社会学与社工
b98d1f8c-0b4c-4738-9fc9-f7a1c2c02c8d,悉尼大学犯罪学硕士,https://www.sydney.edu.au/courses/courses/pc/master-of-criminology.html,社会学与社工.json,悉尼大学,25,社会学与社工
b7c29c1b-cbf6-4fea-95f4-02a803a85600,伦敦大学国王学院领导力与发展理学硕士,https://www.kcl.ac.uk/study/postgraduate-taught/courses/leadership-and-development-msc,社会学与社工.json,伦敦大学国王学院,31,社会学与社工
220918b8-992e-4ca3-9a18-af57bf7f4a25,伦敦大学国王学院国际儿童权利与发展文学硕士,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-child-rights-and-development,社会学与社工.json,伦敦大学国王学院,31,社会学与社工
c10d3c13-c1d4-4466-bb15-762ba57a3977,澳大利亚国立大学应用犯罪学硕士,https://programsandcourses.anu.edu.au/2025/program/MACRI,社会学与社工.json,澳大利亚国立大学,32,社会学与社工
