id,program_name,program_url,source_file,university_name,qs_2026_rank,subject_category
2a59041f-4f61-4e9e-aa5e-0897779dcb75,纽约大学流行病学理学硕士,https://publichealth.nyu.edu/programs/master-science-epidemiology,公共卫生.json,纽约大学,55,公共卫生
ec4b9a19-fc17-483f-b39b-887214d21563,伦敦政治经济学院健康与国际发展理学硕士,https://www.lse.ac.uk/study-at-lse/graduate/msc-health-and-international-development,公共卫生.json,伦敦政治经济学院,56,公共卫生
7f5dbd8f-5570-4efe-be43-20bff292ec72,伦敦政治经济学院卫生政策、规划与融资理学硕士双学位（伦敦政治经济学院-伦敦卫生与热带医学院）,https://www.lse.ac.uk/study-at-lse/graduate/msc-health-policy-planning-and-financing,公共卫生.json,伦敦政治经济学院,56,公共卫生
a534ebb6-a694-4cec-8b49-f18b59d1492b,马来亚大学社区口腔健康硕士,https://dentistry.um.edu.my/FOD/PICTURE/Postgraduate%20Handbook%202024-2025%20latest.pdf,公共卫生.json,马来亚大学,58,公共卫生
95570c77-e6a5-4053-8bf3-2d945d8f4e79,马来亚大学流行病学硕士,https://medicine.um.edu.my/master-of-epidemiology,公共卫生.json,马来亚大学,58,公共卫生
7462edea-969d-45d4-a79d-f2d30db05418,慕尼黑大学国际卫生理学硕士,https://www.cih.lmu.de/education/study-programs/master-programs/msc-int-health,公共卫生.json,慕尼黑大学,58,公共卫生
731ae040-ea09-43b3-acb4-25e483c55c4b,慕尼黑大学流行病学理学硕士,https://www.en.ibe.med.uni-muenchen.de/academics/epidemiology/index.html,公共卫生.json,慕尼黑大学,58,公共卫生
bcb5a8c1-c5e5-4b60-a1b7-d7dc1099255f,杜克大学人口健康科学硕士,https://populationhealth.duke.edu/education/ms-population-health-sciences,公共卫生.json,杜克大学,62,公共卫生
b2366707-bca7-463b-8f54-f85a4a5bb493,香港城市大学公共卫生硕士,https://www.cityu.edu.hk/pg/programme/p96,公共卫生.json,香港城市大学,63,公共卫生
334ff43a-4ccf-4493-98d5-76ff132d8437,加州大学圣地亚哥分校公共健康硕士,https://ph.ucsd.edu/masters/mph/index.html,公共卫生.json,加州大学圣地亚哥分校,66,公共卫生
684b98d1-5bda-4951-8bbc-96f3bd78926d,伊利诺伊大学香槟分校公共健康硕士,https://ahs.illinois.edu/mph-home,公共卫生.json,伊利诺伊大学香槟分校,70,公共卫生
084a8b23-3dd5-437a-9e1e-0382023f152d,华威大学公共卫生硕士,https://warwick.ac.uk/study/postgraduate/courses/pgcert-pgdip-mph-public-health,公共卫生.json,华威大学,74,公共卫生
160fb29a-f292-4b61-b156-8ce80ad5fba8,华威大学医疗保健运营管理理学硕士,https://warwick.ac.uk/study/postgraduate/courses/msc-healthcare-management,公共卫生.json,华威大学,74,公共卫生
25d73815-81b1-4729-85bf-82e3b8ae051e,伯明翰大学健康研究方法理学硕士,https://www.birmingham.ac.uk/study/postgraduate/subjects/medicine-courses/health-research-methods-msc,公共卫生.json,伯明翰大学,76,公共卫生
43b744b0-a848-4574-b145-7cc304024abb,伯明翰大学公共卫生学硕士,https://www.birmingham.ac.uk/study/postgraduate/subjects/medicine-courses/public-health-mph,公共卫生.json,伯明翰大学,76,公共卫生
b16674d6-05b6-4809-8084-93b3e83de8f5,西澳大学公共卫生硕士,https://www.uwa.edu.au/study/courses/master-of-public-health,公共卫生.json,西澳大学,77,公共卫生
91799ab4-5574-473e-8769-b11829fd76f3,西澳大学传染病硕士,https://www.uwa.edu.au/study/Courses/Master-of-Infectious-Diseases,公共卫生.json,西澳大学,77,公共卫生
d30e5be3-e10a-40c1-9b32-5759cc25758f,西澳大学公共卫生硕士（含小方向）,https://www.uwa.edu.au/study/Courses/Master-of-Public-Health-Specialisation,公共卫生.json,西澳大学,77,公共卫生
c60550f8-0f18-436c-b9cc-d34e86c34b52,格拉斯哥大学全球健康理学硕士,https://www.gla.ac.uk/postgraduate/taught/globalhealth/,公共卫生.json,格拉斯哥大学,79,公共卫生
72d487a3-450d-4102-853d-7a33132e7380,格拉斯哥大学公共健康学硕士,https://www.gla.ac.uk/postgraduate/taught/publichealth/,公共卫生.json,格拉斯哥大学,79,公共卫生
9cc6b566-19b0-4da7-b825-2fdf89d1c2c6,格拉斯哥大学健康服务管理理学硕士,https://www.gla.ac.uk/postgraduate/taught/healthservicemanagement/,公共卫生.json,格拉斯哥大学,79,公共卫生
